Provincia,Población,Latitud,Longitud
Zamora,Trabazos,41.74718,-6.492951
Zamora,Trefacio,42.12219,-6.652409
Zamora,Uña de Quintana,42.08633,-6.144522
Zamora,Vadillo de la Guareña,41.28332,-5.354189
Zamora,Valcabado,41.54812,-5.7493
Zamora,Valdefinjas,41.45128,-5.452972
Zamora,Valdescorriel,42.02247,-5.510472
Zamora,Vallesa de la Guareña,41.13535,-5.326327
Zamora,Vega de Tera,41.99889,-6.124368
Zamora,Vega de Villalobos,41.97014,-5.463161
Zamora,Vegalatrave,41.7002,-6.106753
Zamora,Venialbo,41.38918,-5.536571
Zamora,Vezdemarbán,41.65422,-5.366971
Zamora,Vidayanes,41.90843,-5.575015
Zamora,Videmala,41.61304,-6.041883
Zamora,Villabrázaro,42.05366,-5.727928
Zamora,Villabuena del Puente,41.38097,-5.406665
Zamora,Villadepera,41.54877,-6.133342
Zamora,Villaescusa,41.20633,-5.464819
Zamora,Villafáfila,41.84859,-5.614862
Zamora,Villaferrueña,42.09757,-5.85815
Zamora,Villageriz,42.11839,-5.955543
Zamora,Villalazán,41.49419,-5.589217
Zamora,Villalba de la Lampreana,41.74326,-5.64151
Zamora,Villalcampo,41.52313,-6.047286
Zamora,Villalobos,41.94585,-5.474838
Zamora,Villalonso,41.59708,-5.297766
Zamora,Villalpando,41.86461,-5.411108
Zamora,Villalube,41.61065,-5.545638
Zamora,Villamayor de Campos,41.8989,-5.359241
Zamora,Villamor de los Escuderos,41.25259,-5.574922
Zamora,Villanázar,41.975,-5.780099
Zamora,Villanueva de Azoague,41.97461,-5.66436
Zamora,Villanueva de Campeán,41.35385,-5.769626
Zamora,Villanueva de las Peras,41.93587,-5.978714
Zamora,Villanueva del Campo,41.98658,-5.404984
Zamora,Villar de Fallaves,41.92462,-5.340044
Zamora,Villar del Buey,41.33125,-6.192968
Zamora,Villaralbo,41.4931,-5.682579
Zamora,Villardeciervos,41.94098,-6.284697
Zamora,Villardiegua de la Ribera,41.53771,-6.178452
Zamora,Villárdiga,41.81905,-5.463835
Zamora,Villardondiego,41.5844,-5.376642
Zamora,Villarrín de Campos,41.79606,-5.639915
Zamora,Villaseco del Pan,41.46961,-5.962721
Zamora,Villavendimio,41.57831,-5.343549
Zamora,Villaveza de Valverde,41.94471,-5.849878
Zamora,Villaveza del Agua,41.91904,-5.679851
Zamora,Viñas,41.77318,-6.471284
Zamora,Zamora,41.50368,-5.743778
Barcelona,Abrera,41.51609,1.902142
Barcelona,Aguilar de Segarra,41.73976,1.629385
Barcelona,Aiguafreda,41.76884,2.250261
Barcelona,Alella,41.49395,2.295461
Barcelona,Alpens,42.1201,2.101363
Barcelona,Ametlla del Vallès (L'),41.66976,2.261185
Barcelona,Arenys de Mar,41.57944,2.55148
Barcelona,Arenys de Munt,41.61026,2.541376
Barcelona,Argençola,41.59967,1.44341
Barcelona,Argentona,41.55555,2.400564
Barcelona,Artés,41.79839,1.954726
Barcelona,Avià,42.07741,1.825308
Barcelona,Avinyó,41.86209,1.971941
Barcelona,Avinyonet del Penedès,41.3606,1.776485
Barcelona,Badalona,41.45014,2.24742
Barcelona,Badia del Vallès,41.50871,2.114864
Barcelona,Bagà,42.25188,1.863364
Barcelona,Balenyà,41.84387,2.251218
Barcelona,Balsareny,41.86267,1.873386
Barcelona,Barberà del Vallès,41.51596,2.124723
Barcelona,Barcelona,41.38792,2.169919
Barcelona,Begues,41.33101,1.921987
Barcelona,Bellprat,41.51725,1.433458
Barcelona,Berga,42.10144,1.8438
Barcelona,Bigues i Riells,41.67733,2.223527
Barcelona,Borredà,42.13541,1.993754
Barcelona,Bruc (El),41.57993,1.78023
Barcelona,Brull (El),41.81677,2.305493
Barcelona,Cabanyes (Les),41.37174,1.68963
Barcelona,Cabrera d'Anoia,41.47944,1.704722
Barcelona,Cabrera de Mar,41.52623,2.393533
Barcelona,Cabrils,41.52552,2.368645
Barcelona,Calaf,41.73342,1.513498
Barcelona,Calders,41.79227,1.996567
Barcelona,Caldes d'Estrac,41.56946,2.526318
Barcelona,Caldes de Montbui,41.62976,2.165922
Barcelona,Calella,41.6134,2.657365
Barcelona,Calldetenes,41.92522,2.283792
Barcelona,Callús,41.78109,1.784008
Barcelona,Calonge de Segarra,41.76363,1.482249
Barcelona,Campins,41.72538,2.464172
Barcelona,Canet de Mar,41.58897,2.581924
Barcelona,Canovelles,41.61582,2.283456
Barcelona,Cànoves i Samalús,41.69384,2.353842
Barcelona,Canyelles,41.28708,1.721569
Barcelona,Capellades,41.53075,1.679613
Barcelona,Capolat,42.07713,1.752565
Barcelona,Cardedeu,41.63816,2.354492
Barcelona,Cardona,41.91392,1.681348
Barcelona,Carme,41.53126,1.623486
Barcelona,Casserres,42.01234,1.845834
Barcelona,Castell de l'Areny,42.17318,1.945753
Barcelona,Castellar de n'Hug,42.28326,2.016574
Barcelona,Castellar del Riu,42.12284,1.772439
Barcelona,Castellar del Vallès,41.61618,2.085649
Barcelona,Castellbell i el Vilar,41.63389,1.863889
Barcelona,Castellbisbal,41.47467,1.981407
Barcelona,Castellcir,41.76043,2.148678
Barcelona,Castelldefels,41.28039,1.976774
Barcelona,Castellet i la Gornal,41.25391,1.592478
Barcelona,Castellfollit de Riubregós,41.77595,1.437833
Barcelona,Castellfollit del Boix,41.66579,1.684726
Barcelona,Castellgalí,41.67451,1.839598
Barcelona,Castellnou de Bages,41.83533,1.837383
Barcelona,Castellolí,41.59896,1.700774
Barcelona,Castellterçol,41.74788,2.12309
Barcelona,Castellví de la Marca,41.33242,1.594271
Barcelona,Castellví de Rosanes,41.45037,1.899479
Barcelona,Centelles,41.79659,2.221327
Barcelona,Cercs,42.15168,1.856175
Barcelona,Cerdanyola del Vallès,41.49137,2.140769
Barcelona,Cervelló,41.39615,1.957621
Barcelona,Collbató,41.56639,1.830136
Barcelona,Collsuspina,41.82787,2.175478
Barcelona,Copons,41.63666,1.517642
Barcelona,Corbera de Llobregat,41.41764,1.932827
Barcelona,Cornellà de Llobregat,41.35561,2.070432
Barcelona,Cubelles,41.20835,1.672825
Barcelona,Dosrius,41.59482,2.405386
Barcelona,Esparreguera,41.53889,1.870692
Barcelona,Esplugues de Llobregat,41.37751,2.088085
Barcelona,Espunyola (L'),42.05222,1.77324
Barcelona,Estany (L'),41.86858,2.113499
Barcelona,Figaró-Montmany,41.72169,2.273113
Barcelona,Fígols,42.1809,1.836082
Barcelona,Fogars de la Selva,41.72539,2.673566
Barcelona,Fogars de Montclús,41.72861,2.444444
Barcelona,Folgueroles,41.93813,2.31796
Barcelona,Fonollosa,41.76566,1.669017
Barcelona,Font-rubí,41.43423,1.591408
Barcelona,Franqueses del Vallès (Les),41.61889,2.298056
Barcelona,Gaià,41.91722,1.92489
Barcelona,Gallifa,41.69324,2.115268
Barcelona,Garriga (La),41.68537,2.285918
Barcelona,Gavà,41.30317,2.003213
Barcelona,Gelida,41.44048,1.862745
Barcelona,Gironella,42.03363,1.8825
Barcelona,Gisclareny,42.25015,1.786561
Barcelona,Granada (La),41.37685,1.719494
Barcelona,Granera,41.72563,2.061581
Barcelona,Granollers,41.60821,2.287789
Barcelona,Gualba,41.73145,2.502726
Barcelona,Guardiola de Berguedà,42.23344,1.879111
Barcelona,Gurb,41.95394,2.235545
Barcelona,Hospitalet de Llobregat (L'),41.35958,2.099704
Barcelona,Hostalets de Pierola (Els),41.53416,1.765952
Barcelona,Igualada,41.57877,1.617193
Barcelona,Jorba,41.60049,1.546195
Barcelona,Llacuna (La),41.39901,2.197244
Barcelona,Llagosta (La),41.51321,2.193246
Barcelona,Lliçà d'Amunt,41.60865,2.239443
Barcelona,Lliçà de Vall,41.59081,2.242733
Barcelona,Llinars del Vallès,41.63935,2.404427
Barcelona,Lluçà,42.05048,2.035043
Barcelona,Malgrat de Mar,41.64655,2.741634
Barcelona,Malla,41.88734,2.235119
Barcelona,Manlleu,41.99995,2.284165
Barcelona,Manresa,41.72517,1.823353
Barcelona,Marganell,41.64039,1.792257
Barcelona,Martorell,41.47355,1.927682
Barcelona,Martorelles,41.52577,2.242882
Barcelona,Masies de Roda (Les),41.98956,2.317853
Barcelona,Masies de Voltregà (Les),42.02114,2.234093
Barcelona,Masnou (El),41.47931,2.319244
Barcelona,Masquefa,41.50307,1.811926
Barcelona,Matadepera,41.5967,2.026747
Barcelona,Mataró,41.5375,2.445278
Barcelona,Mediona,41.48333,1.616667
Barcelona,Moià,41.81277,2.097428
Barcelona,Molins de Rei,41.41392,2.015836
Barcelona,Mollet del Vallès,41.54052,2.213529
Barcelona,Monistrol de Calders,41.76059,2.014233
Barcelona,Monistrol de Montserrat,41.60986,1.843154
Barcelona,Montcada i Reixac,41.48231,2.188504
Barcelona,Montclar,42.01806,1.764081
Barcelona,Montesquiu,42.11001,2.210174
Barcelona,Montgat,41.46645,2.279088
Barcelona,Montmajor,42.01777,1.735123
Barcelona,Montmaneu,41.62574,1.414676
Barcelona,Montmeló,41.55146,2.248465
Barcelona,Montornès del Vallès,41.54255,2.263779
Barcelona,Montseny,41.76001,2.394918
Barcelona,Muntanyola,41.87836,2.177301
Barcelona,Mura,41.69948,1.976545
Barcelona,Navarcles,41.75158,1.903257
Barcelona,Navàs,41.90007,1.879363
Barcelona,Nou de Berguedà (La),42.16599,1.884765
Barcelona,Òdena,41.60673,1.640909
Barcelona,Olèrdola,41.32195,1.723056
Barcelona,Olesa de Bonesvalls,41.35301,1.849887
Barcelona,Olesa de Montserrat,41.5434,1.888153
Barcelona,Olivella,41.31034,1.812279
Barcelona,Olost,41.98582,2.095717
Barcelona,Olvan,42.05732,1.905637
Barcelona,Orís,42.06,2.240278
Barcelona,Oristà,41.93243,2.060313
Barcelona,Orpí,41.51867,1.575293
Barcelona,Òrrius,41.55499,2.355113
Barcelona,Pacs del Penedès,41.36156,1.669417
Barcelona,Palafolls,41.66497,2.749768
Barcelona,Palau-solità i Plegamans,41.58862,2.179233
Barcelona,Pallejà,41.42372,1.996701
Barcelona,Palma de Cervelló (La),41.41331,1.967154
Barcelona,Papiol (El),41.43895,2.010686
Barcelona,Parets del Vallès,41.57355,2.233794
Barcelona,Perafita,42.0416,2.107158
Barcelona,Piera,41.51797,1.743268
Barcelona,Pineda de Mar,41.62751,2.689454
Barcelona,Pla del Penedès (El),41.41798,1.71032
Barcelona,Pobla de Claramunt (La),41.55298,1.675936
Barcelona,Pobla de Lillet (La),42.24344,1.97473
Barcelona,Polinyà,41.5575,2.156243
Barcelona,Pont de Vilomara i Rocafort (El),41.69987,1.870855
Barcelona,Pontons,41.41599,1.5167
Barcelona,Prat de Llobregat (El),41.33047,2.093149
Barcelona,Prats de Lluçanès,42.00874,2.028578
Barcelona,Prats de Rei (Els),41.7055,1.541531
Barcelona,Premià de Dalt,41.50655,2.343058
Barcelona,Premià de Mar,41.48958,2.356536
Barcelona,Puig-reig,41.97446,1.878855
Barcelona,Puigdàlber,41.40442,1.701116
Barcelona,Pujalt,41.71723,1.422114
Barcelona,Quar (La),42.08085,1.96163
Barcelona,Rajadell,41.72972,1.706263
Barcelona,Rellinars,41.63747,1.910496
Barcelona,Ripollet,41.49736,2.155674
Barcelona,Roca del Vallès (La),41.59053,2.326258
Barcelona,Roda de Ter,41.98597,2.311212
Barcelona,Rubí,41.49233,2.031262
Barcelona,Rubió,41.64328,1.569087
Barcelona,Rupit i Pruit,42.02406,2.465066
Barcelona,Sabadell,41.54862,2.107421
Barcelona,Sagàs,42.05066,1.961669
Barcelona,Saldes,42.22893,1.735597
Barcelona,Sallent,41.8242,1.89493
Barcelona,Sant Adrià de Besòs,41.4306,2.218239
Barcelona,Sant Agustí de Lluçanès,42.08546,2.127825
Barcelona,Sant Andreu de la Barca,41.44718,1.975935
Barcelona,Sant Andreu de Llavaneres,41.57237,2.482367
Barcelona,Sant Antoni de Vilamajor,41.6737,2.400859
Barcelona,Sant Bartomeu del Grau,41.98076,2.175598
Barcelona,Sant Boi de Llobregat,41.34739,2.043103
Barcelona,Sant Boi de Lluçanès,42.05888,2.151663
Barcelona,Sant Cebrià de Vallalta,41.61977,2.600307
Barcelona,Sant Celoni,41.69019,2.49167
Barcelona,Sant Climent de Llobregat,41.33731,1.99578
Barcelona,Sant Cugat del Vallès,41.47186,2.082139
Barcelona,Sant Cugat Sesgarrigues,41.36441,1.753613
Barcelona,Sant Esteve de Palautordera,41.70347,2.435386
Barcelona,Sant Esteve Sesrovires,41.49455,1.872799
Barcelona,Sant Feliu de Codines,41.68893,2.164804
Barcelona,Sant Feliu de Llobregat,41.38094,2.045171
Barcelona,Sant Feliu Sasserra,41.94477,2.02247
Barcelona,Sant Fost de Campsentelles,41.51452,2.234791
Barcelona,Sant Fruitós de Bages,41.74952,1.872885
Barcelona,Sant Hipòlit de Voltregà,42.01554,2.236254
Barcelona,Sant Iscle de Vallalta,41.62377,2.569127
Barcelona,Sant Jaume de Frontanyà,42.18718,2.02394
Barcelona,Sant Joan de Vilatorrada,41.74549,1.805543
Barcelona,Sant Joan Despí,41.36769,2.056065
Barcelona,Sant Julià de Cerdanyola,42.22306,1.891119
Barcelona,Sant Julià de Vilatorta,41.92231,2.324351
Barcelona,Sant Just Desvern,41.38576,2.075544
Barcelona,Sant Llorenç d'Hortons,41.46485,1.824399
Barcelona,Sant Llorenç Savall,41.67982,2.05931
Barcelona,Sant Martí d'Albars,42.02824,2.073759
Barcelona,Sant Martí de Centelles,41.76633,2.20482
Barcelona,Sant Martí de Tous,41.56214,1.522934
Barcelona,Sant Martí Sarroca,41.38578,1.611423
Barcelona,Sant Martí Sesgueioles,41.7021,1.48792
Barcelona,Sant Mateu de Bages,41.79689,1.732737
Barcelona,Sant Pere de Ribes,41.2591,1.775418
Barcelona,Sant Pere de Riudebitlles,41.45347,1.701628
Barcelona,Sant Pere de Torelló,42.07564,2.296003
Barcelona,Sant Pere de Vilamajor,41.68499,2.390498
Barcelona,Sant Pere Sallavinera,41.73657,1.573176
Barcelona,Sant Pol de Mar,41.59945,2.615872
Barcelona,Sant Quintí de Mediona,41.46383,1.666462
Barcelona,Sant Quirze de Besora,42.10094,2.216611
Barcelona,Sant Quirze del Vallès,41.5308,2.086581
Barcelona,Sant Quirze Safaja,41.72732,2.153063
Barcelona,Sant Sadurní d'Anoia,41.42535,1.785673
Barcelona,Sant Sadurní d'Osormort,41.90321,2.381448
Barcelona,Sant Salvador de Guardiola,41.6806,1.767125
Barcelona,Sant Vicenç de Castellet,41.66581,1.863849
Barcelona,Sant Vicenç de Montalt,41.58262,2.509926
Barcelona,Sant Vicenç de Torelló,42.06234,2.272757
Barcelona,Sant Vicenç dels Horts,41.39362,2.00987
Barcelona,Santa Cecília de Voltregà,41.99306,2.219902
Barcelona,Santa Coloma de Cervelló,41.36684,2.015083
Barcelona,Santa Coloma de Gramenet,41.45107,2.208978
Barcelona,Santa Eugènia de Berga,41.9003,2.282697
Barcelona,Santa Eulàlia de Riuprimer,41.9108,2.188852
Barcelona,Santa Eulàlia de Ronçana,41.65306,2.226111
Barcelona,Santa Fe del Penedès,41.38438,1.721198
Barcelona,Santa Margarida de Montbui,41.55719,1.604131
Barcelona,Santa Margarida i els Monjos,41.32087,1.662838
Barcelona,Santa Maria d'Oló,41.87207,2.035291
Barcelona,Santa Maria de Besora,42.12696,2.258088
Barcelona,Santa Maria de Corcó,42.03559,2.368923
Barcelona,Santa Maria de Martorelles,41.51955,2.25424
Barcelona,Santa Maria de Merlès,42.0011,1.977791
Barcelona,Santa Maria de Miralles,41.51813,1.525129
Barcelona,Santa Maria de Palautordera,41.6932,2.446227
Barcelona,Santa Perpètua de Mogoda,41.53486,2.178988
Barcelona,Santa Susanna,41.64069,2.716872
Barcelona,Santpedor,41.78357,1.839129
Barcelona,Sentmenat,41.61163,2.134932
Barcelona,Seva,41.83733,2.281063
Barcelona,Sitges,41.23478,1.811222
Barcelona,Sobremunt,42.03461,2.168373
Barcelona,Sora,42.11072,2.159851
Barcelona,Subirats,41.38472,1.798056
Barcelona,Súria,41.83179,1.750768
Barcelona,Tagamanent,41.73962,2.265759
Barcelona,Talamanca,41.73544,1.977921
Barcelona,Taradell,41.87363,2.287192
Barcelona,Tavèrnoles,41.95227,2.326051
Barcelona,Tavertet,41.99606,2.419322
Barcelona,Teià,41.49969,2.320616
Barcelona,Terrassa,41.56095,2.01044
Barcelona,Tiana,41.48324,2.26898
Barcelona,Tona,41.84785,2.227755
Barcelona,Tordera,41.70206,2.71902
Barcelona,Torelló,42.04824,2.26272
Barcelona,Torre de Claramunt (La),41.53589,1.661657
Barcelona,Torrelavit,41.44635,1.729874
Barcelona,Torrelles de Foix,41.3891,1.567663
Barcelona,Torrelles de Llobregat,41.35389,1.97666
Barcelona,Ullastrell,41.52707,1.956931
Barcelona,Vacarisses,41.60627,1.919159
Barcelona,Vallbona d'Anoia,41.51962,1.708936
Barcelona,Vallcebre,42.20394,1.818234
Barcelona,Vallgorguina,41.64832,2.509912
Barcelona,Vallirana,41.38872,1.932255
Barcelona,Vallromanes,41.5318,2.298065
Barcelona,Veciana,41.65651,1.487973
Barcelona,Vic,41.93029,2.25435
Barcelona,Vilada,42.13676,1.931635
Barcelona,Viladecans,41.31601,2.020199
Barcelona,Viladecavalls,41.55547,1.954526
Barcelona,Vilafranca del Penedès,41.34509,1.699849
Barcelona,Vilalba Sasserra,41.65272,2.441072
Barcelona,Vilanova de Sau,41.94754,2.384898
Barcelona,Vilanova del Camí,41.57373,1.642982
Barcelona,Vilanova del Vallès,41.55407,2.288895
Barcelona,Vilanova i la Geltrú,41.22415,1.725568
Barcelona,Vilassar de Dalt,41.51669,2.358552
Barcelona,Vilassar de Mar,41.50181,2.390873
Barcelona,Vilobí del Penedès,41.38835,1.662088
Barcelona,Viver i Serrateix,41.94583,1.775928
Girona,Agullana,42.39483,2.845378
Girona,Aiguaviva,41.9372,2.760639
Girona,Albanyà,42.30573,2.721622
Girona,Albons,42.10289,3.085481
Girona,Alp,42.37436,1.887394
Girona,Amer,42.0095,2.604287
Girona,Anglès,41.95515,2.638278
Girona,Arbúcies,41.81705,2.514368
Girona,Argelaguer,42.21608,2.641481
Girona,Armentera (L'),42.17123,3.074524
Girona,Avinyonet de Puigventós,42.25051,2.913306
Girona,Banyoles,42.11812,2.764747
Girona,Bàscara,42.15715,2.910638
Girona,Begur,41.95374,3.208136
Girona,Bellcaire d'Empordà,42.07922,3.096079
Girona,Besalú,42.20039,2.698663
Girona,Bescanó,41.96624,2.739396
Girona,Beuda,42.23698,2.70972
Girona,Bisbal d'Empordà (La),41.96022,3.040184
Girona,Biure,42.33665,2.896511
Girona,Blanes,41.67427,2.792096
Girona,Boadella i les Escaules,42.33139,2.856944
Girona,Bolvir,42.41716,1.88031
Girona,Bordils,42.04543,2.909822
Girona,Borrassà,42.22197,2.926729
Girona,Breda,41.74772,2.559948
Girona,Brunyola,41.90414,2.684003
Girona,Cabanelles,42.23071,2.820443
Girona,Cabanes,42.30885,2.976825
Girona,Cadaqués,42.28896,3.278389
Girona,Caldes de Malavella,41.83933,2.809666
Girona,Calonge,41.86162,3.072578
Girona,Camós,42.09686,2.76616
Girona,Campdevànol,42.22223,2.167294
Girona,Campelles,42.29569,2.140032
Girona,Campllong,41.89647,2.83227
Girona,Camprodon,42.31283,2.364999
Girona,Canet d'Adri,42.03352,2.737174
Girona,Cantallops,42.41977,2.924193
Girona,Capmany,42.37195,2.922122
Girona,Cassà de la Selva,41.88774,2.875085
Girona,Castell-Platja d'Aro,41.818,3.067004
Girona,Castellfollit de la Roca,42.21913,2.550077
Girona,Castelló d'Empúries,42.25826,3.074442
Girona,Cellera de Ter (La),41.97058,2.620421
Girona,Celrà,42.02462,2.878967
Girona,Cervià de Ter,42.06618,2.910495
Girona,Cistella,42.26858,2.847189
Girona,Colera,42.40375,3.150613
Girona,Colomers,42.08371,2.986014
Girona,Corçà,41.98789,3.015762
Girona,Cornellà del Terri,42.08915,2.816139
Girona,Crespià,42.18707,2.799921
Girona,"Cruïlles, Monells i Sant Sadurní de l'Heura",41.95469,2.991794
Girona,Darnius,42.366,2.834749
Girona,Das,42.36198,1.870623
Girona,Escala (L'),42.12479,3.132396
Girona,Espinelves,41.86764,2.417711
Girona,Espolla,42.3897,3.001604
Girona,Esponellà,42.17781,2.797031
Girona,Far d'Empordà (El),42.25213,2.995302
Girona,Figueres,42.2675,2.96084
Girona,Flaçà,42.05033,2.954067
Girona,Foixà,42.03908,2.997918
Girona,Fontanals de Cerdanya,42.38765,1.919695
Girona,Fontanilles,42.01059,3.108086
Girona,Fontcoberta,42.14968,2.785791
Girona,Forallac,41.95794,3.057389
Girona,Fornells de la Selva,41.93181,2.812444
Girona,Fortià,42.2448,3.03968
Girona,Garrigàs,42.19351,2.954357
Girona,Garrigoles,42.10737,3.029519
Girona,Garriguella,42.3443,3.064629
Girona,Ger,42.41008,1.845763
Girona,Girona,41.9818,2.8237
Girona,Gombrèn,42.24837,2.091462
Girona,Gualta,42.02972,3.103458
Girona,Guils de Cerdanya,42.44715,1.880802
Girona,Hostalric,41.74648,2.635484
Girona,Isòvol,42.3779,1.818577
Girona,Jafre,42.07296,3.009616
Girona,Jonquera (La),42.41669,2.873235
Girona,Juià,42.01622,2.90608
Girona,Lladó,42.24793,2.814474
Girona,Llagostera,41.82928,2.893911
Girona,Llambilles,41.92158,2.85084
Girona,Llanars,42.32041,2.34457
Girona,Llançà,42.36518,3.161217
Girona,Llers,42.29514,2.912382
Girona,Llívia,42.46312,1.979733
Girona,Lloret de Mar,41.69878,2.847584
Girona,Llosses (Les),42.15003,2.115517
Girona,Maçanet de Cabrenys,42.38558,2.753674
Girona,Maçanet de la Selva,41.77703,2.73262
Girona,Madremanya,41.99014,2.955517
Girona,Maià de Montcal,42.22144,2.744813
Girona,Masarac,42.35133,2.9712
Girona,Massanes,41.76458,2.654389
Girona,Meranges,42.4456,1.787677
Girona,Mieres,42.127,2.639244
Girona,Mollet de Peralada,42.35981,2.999815
Girona,Molló,42.34643,2.404507
Girona,Mont-ras,41.90822,3.147037
Girona,Montagut i Oix,42.23165,2.595453
Girona,Navata,42.22344,2.861938
Girona,Ogassa,42.26579,2.27784
Girona,Olot,42.18211,2.488189
Girona,Ordis,42.21809,2.906921
Girona,Osor,41.94699,2.552534
Girona,Palafrugell,41.91719,3.163817
Girona,Palamós,41.84676,3.128636
Girona,Palau-sator,41.98815,3.110336
Girona,Palau-saverdera,42.30775,3.147585
Girona,Palau de Santa Eulàlia,42.17365,2.965139
Girona,Palol de Revardit,42.07125,2.803044
Girona,Pals,41.97121,3.148876
Girona,Pardines,42.31271,2.213113
Girona,Parlavà,42.02188,3.031801
Girona,Pau,42.3146,3.114368
Girona,Pedret i Marzà,42.31049,3.068086
Girona,Pera (La),42.02124,2.972945
Girona,Peralada,42.30796,3.010452
Girona,Planes d'Hostoles (Les),42.0569,2.54012
Girona,Planoles,42.31609,2.102801
Girona,Pont de Molins,42.31395,2.928986
Girona,Pontós,42.18671,2.916559
Girona,Porqueres,42.12186,2.748212
Girona,Port de la Selva (El),42.33659,3.203688
Girona,Portbou,42.42653,3.15937
Girona,Preses (Les),42.14634,2.459791
Girona,Puigcerdà,42.43135,1.927728
Girona,Quart,41.93833,2.841294
Girona,Queralbs,42.34953,2.16335
Girona,Rabós,42.37956,3.026868
Girona,Regencós,41.95247,3.171459
Girona,Ribes de Freser,42.30637,2.169102
Girona,Riells i Viabrea,41.72167,2.551667
Girona,Ripoll,42.20079,2.190623
Girona,Riudarenes,41.82198,2.716726
Girona,Riudaura,42.18871,2.407468
Girona,Riudellots de la Selva,41.89329,2.804287
Girona,Riumors,42.22624,3.041699
Girona,Roses,42.26297,3.174805
Girona,Rupià,42.01961,3.010659
Girona,Sales de Llierca,42.2373,2.657499
Girona,Salt,41.97416,2.792586
Girona,Sant Andreu Salou,41.87304,2.825394
Girona,Sant Aniol de Finestres,42.09003,2.587522
Girona,Sant Climent Sescebes,42.36862,2.980664
Girona,Sant Feliu de Buixalleu,41.79071,2.585428
Girona,Sant Feliu de Guíxols,41.78058,3.030733
